year_month,brand,avg_review_rating,total_reviews
2013-06,BodyJ4You - Nose Rings,4.0,2
2013-06,Roma Leathers,4.0,5
2013-06,District Threads,4.0,1
2013-06,GMP,4.0,1
2013-06,Wholesale LOCS DG XLOOP CHOPPERS,4.0,1
2013-06,Global Vision Eyewear,4.0,2
2013-06,Totes,3.9,10
2013-06,SilverBin,3.89,9
2013-06,Samsonite,3.88,8
2013-06,Champion,3.86,7
2013-06,BF Systems,3.86,7
2013-06,Ninimour,3.83,6
2013-06,Vine Branch,3.83,6
2013-06,Generic,3.82,11
2013-06,Headsweats,3.8,5
2013-06,Bling Jewelry,3.8,5
2013-06,Kenneth Cole REACTION,3.8,15
2013-06,sourcingmap,3.75,4
2013-06,Flying Fisherman,3.75,4
2013-06,Sofishie,3.75,4
2013-06,Unknown,3.69,16
2013-06,Shagwear,3.67,3
2013-06,Bundle Monster,3.67,3
2013-06,Arm2teeth,3.62,13
2013-06,Hanes,3.6,10
2013-06,X-Loop,3.6,5
2013-06,Foot Traffic,3.5,4
2013-06,Forum Novelties,3.5,6
2013-06,American Tourister,3.5,6
2013-06,beltiscool,3.5,2
2013-06,Capezio,3.5,2
2013-06,Skagen,3.5,2
2013-06,TYR,3.5,2
2013-06,Nufoot,3.5,2
2013-06,Come 2 Buy,3.5,2
2013-06,Mud Pie,3.5,2
2013-06,H2W,3.4,5
2013-06,VOS,3.33,3
2013-06,AutoM,3.0,1
2013-06,Tieguys,3.0,1
2013-06,Blitz USA,3.0,2
2013-06,Invisibelt,3.0,2
2013-06,McNett,3.0,1
2013-06,Jewlery Organiser,3.0,1
2013-06,ExtremePak,3.0,1
2013-06,Laurel Burch,3.0,3
2013-06,Dopp,3.0,1
2013-06,Angelina Hosiery,3.0,1
2013-06,Wildkin,3.0,1
2013-06,YouYouPifa,3.0,2
2013-06,Hot Buckles,3.0,1
2013-06,Liberty Bags,3.0,1
2013-06,Fashion Victim,3.0,2
2013-06,ePathDirect,3.0,1
2013-06,Xpressports,3.0,1
2013-06,Ozone,3.0,1
2013-06,MJ Boutique,3.0,2
2013-06,Bare Escentuals,3.0,1
2013-06,Volcom,3.0,1
2013-06,FMD,3.0,2
2013-06,Rainbow of California,3.0,1
2013-06,Toto,3.0,1
2013-06,Overland Equipment,3.0,1
2013-06,Pacific Coast Sunglasses,3.0,2
2013-06,Prestige Medical,3.0,2
2013-06,Dimrs,3.0,1
2013-06,J.L. Childress,3.0,4
2013-06,Master Lock,3.0,1
2013-06,Maidenform,3.0,1
2013-06,Croakies,3.0,1
2013-06,Neewer,3.0,2
2013-06,Dolce &amp; Gabbana,3.0,1
2013-06,Spicy Spot,3.0,3
2013-06,Flashing Panda,3.0,2
2013-06,Euro Tool,3.0,2
2013-06,Flirtzy,3.0,1
2013-06,GirlPROPS,3.0,1
2013-06,Maxam,3.0,2
2013-06,MyGift,3.0,2
2013-06,Army Universe,2.5,2
2013-06,SEGG,2.5,2
2013-06,Chef Works,2.5,2
2013-06,SEXY SPARKLES,2.0,1
2013-06,Ginkgo,2.0,1
2013-06,Dona Michi,2.0,1
2013-06,Private Label,2.0,7
2013-06,Wigwam,2.0,1
2013-06,Rabbit Rachel,2.0,1
2013-06,Tamis Place,2.0,4
2013-06,Pedag,2.0,1
2013-06,Beads Hunter,2.0,1
2013-06,Voguestrap,2.0,1
2013-06,Fun Express,2.0,1
2013-06,Conair,2.0,1
2013-06,Celebrity Inspired,2.0,1
2013-06,Earrings,1.5,2
2013-06,NYfashion101,1.0,1
2013-06,Shoegoo,1.0,1
2013-06,Transworld,1.0,1
2013-06,Mundi,1.0,1
2013-06,CTM,1.0,1
2013-06,The Vatican Library Collection,1.0,1
2013-06,Orthaheel,1.0,1
2013-06,UnCommon Artistry,1.0,1
2013-06,Suncloud,1.0,1
2013-06,LEGO,1.0,1
2013-06,Hollywood Fashion Secrets,1.0,1
2013-05,MM Collections,5.0,1
2013-05,Bundle Monster,5.0,2
2013-05,Hollywood Fashion Secrets,5.0,1
2013-05,Paylak,5.0,1
2013-05,Neewer,5.0,1
2013-05,Julbo,5.0,2
2013-05,Funny Girl Designs,5.0,2
2013-05,Lincoln,5.0,1
2013-05,0.99&reg;,5.0,1
2013-05,Seven &#39;til Midnight,5.0,3
2013-05,NEFF,5.0,1
2013-05,Mele,5.0,1
2013-05,Ensign,5.0,2
2013-05,Speedo,5.0,2
2013-05,Ninimour,5.0,2
2013-05,JP Leatherworks,5.0,1
2013-05,Darco International,5.0,1
2013-05,Islandoffer,5.0,2
2013-05,ISOTONER,5.0,2
2013-05,Oineh,5.0,1
2013-05,Abernook,5.0,2
2013-05,Fitness Etc.,5.0,1
2013-05,ESS,5.0,1
2013-05,Fashion Helpers,5.0,1
2013-05,Caddy Bay Collection,5.0,1
2013-05,GMP,5.0,1
2013-05,Zcargel,5.0,2
2013-05,Maui Jim,5.0,1
2013-05,Bags For Less,5.0,1
2013-05,Lucky Electronics,5.0,1
2013-05,District Threads,5.0,1
2013-05,Ginkgo,5.0,3
2013-05,Ivory Falcon,5.0,3
2013-05,MICHAEL Michael Kors,5.0,1
2013-05,Aquapro,5.0,1
2013-05,Melissa &amp; Doug,5.0,4
2013-05,Austin House,5.0,1
2013-05,Dial,5.0,2
2013-05,eVogues Apparel,5.0,1
2013-05,Fedoras by Milani,5.0,2
2013-05,necklace,5.0,1
2013-05,AM Landen,5.0,2
2013-05,Diplomat,5.0,2
2013-05,Piel Leather,5.0,1
2013-05,Sara Lee,5.0,1
2013-05,Cowboy Shop,5.0,1
2013-05,Mountain Properties,5.0,1
2013-05,Port &amp; Company,5.0,1
2013-05,Trumpette,5.0,1
2013-05,Rssp,5.0,1
2013-05,Dickies Occupational Workwear,5.0,1
2013-05,Minor Details,5.0,1
2013-05,LEGO,5.0,2
2013-05,Fiebing Company Inc,5.0,1
2013-05,Tamis Place,5.0,1
2013-05,Zero Gravity Hawaii,5.0,1
2013-05,Jobst,5.0,1
2013-05,Authentic stud earrings,5.0,2
2013-05,Four Seasons,5.0,2
2013-05,J. Furmani,5.0,2
2013-05,Laura Milnor Iverson,5.0,1
2013-05,Weiman,5.0,1
2013-05,Marvel,5.0,2
2013-05,BWT,5.0,1
2013-05,Elope,5.0,1
2013-05,Up2date Fashion,5.0,1
2013-05,Green Toys,5.0,3
2013-05,High Sierra,5.0,1
2013-05,Browning Hosiery,5.0,1
2013-05,Nike Golf,5.0,1
2013-05,Le Donne Leather,5.0,1
2013-05,Sandpiper of California,5.0,1
2013-05,Jewlery Organiser,5.0,1
2013-05,"NYfashion101, Inc",5.0,1
2013-05,Block Buster Costumes,5.0,1
2013-05,Nikibiki,5.0,1
2013-05,Perry Suspenders,5.0,1
2013-05,Blitz USA,5.0,2
2013-05,Laurel Burch,5.0,3
2013-05,BF Systems,5.0,1
2013-05,HEAD,5.0,2
2013-05,Delsey Luggage,5.0,1
2013-05,X-Loop,5.0,3
2013-05,World Traveler,5.0,3
2013-05,InterDesign,5.0,2
2013-05,Shoe GOO,5.0,1
2013-05,Football Fanatics,5.0,1
2013-05,Crocs,5.0,3
2013-05,Marvel&#39;s Classic Spider-Man,5.0,1
2013-05,Orthaheel,5.0,1
2013-05,Heelix,5.0,1
2013-05,Jovivi,5.0,1
2013-05,BabyVision,5.0,1
2013-05,Kendall Drive,5.0,5
2013-05,Foot Alignment Socks,5.0,1
2013-05,Tieguys,5.0,1
2013-05,Maddak Inc.,5.0,1
2013-05,Parris,5.0,2
2013-05,Wholesale LOCS DG XLOOP CHOPPERS,5.0,1
2013-05,Little Adventures,5.0,1
2013-05,Amazon Curated Collection,5.0,2
2013-05,Seasonwind,5.0,1
2013-05,Sabrina Silver,5.0,2
2013-05,GirlPROPS,5.0,1
2013-05,Axis,5.0,1
2013-05,Aeromax,5.0,1
2013-05,Nufoot,5.0,2
2013-05,beltiscool,5.0,1
2013-05,Twinkle,5.0,1
2013-05,DM Merchandising,5.0,7
2013-05,Duofold,5.0,1
2013-05,Luxury Collections,5.0,1
2013-05,AmeriBag,5.0,2
2013-05,MISSING,5.0,1
2013-05,KANO BAK,5.0,1
2013-05,Jockey,5.0,1
2013-05,The Orb Factory,5.0,1
2013-05,Assorted brand,5.0,1
2013-05,L&#39;eggs,5.0,2
2013-05,Fossil,5.0,1
2013-05,Swatch,5.0,1
2013-05,COSER,5.0,1
2013-05,BodyJ4You - Belly Rings,5.0,1
2013-05,CLC Rain Wear,5.0,1
2013-05,FootFitter,5.0,1
2013-05,RoadPro,5.0,2
2013-05,Accoutrements,5.0,5
2013-05,Kipling,5.0,1
2013-05,BodyJ4You - Jewelry Sets,5.0,1
2013-05,Smith Optics,5.0,1
2013-05,1928 Jewelry,5.0,5
2013-05,Household Essentials,5.0,1
2013-05,Jacobson Hat Company,5.0,1
2013-05,Lock Laces,5.0,4
2013-05,Jerollin,5.0,2
2013-05,K. Bell Socks,5.0,4
2013-05,AES Outdoors,5.0,1
2013-05,DG Eyewear,5.0,6
2013-05,HUE,5.0,1
2013-05,Nike,5.0,2
2013-05,Army Universe,5.0,2
2013-05,BodyJ4You - Nose Rings,5.0,1
2013-05,Maxit Designs,5.0,1
2013-05,Locs,5.0,2
2013-05,Greatlookz,5.0,5
2013-05,VH Apparel,5.0,1
2013-05,MyGift,5.0,1
2013-05,FitFlop,5.0,1
2013-05,AO Eyewear,5.0,1
2013-05,Intimates21,5.0,3
2013-05,MBOX,5.0,3
2013-05,Chef Works,5.0,3
2013-05,Carrera,5.0,1
2013-05,Luminox,5.0,1
2013-05,Vantasy,5.0,1
2013-05,Chic &amp; Cozy,5.0,1
2013-05,Nathan,5.0,1
2013-05,Global Vision Eyewear,5.0,1
2013-05,Fiebing,5.0,1
2013-05,BodyZone Apparel,5.0,1
2013-05,KLOUD City,5.0,1
2013-05,Galaxy Army Navy,5.0,1
2013-05,Ricardo Beverly Hills,5.0,1
2013-05,Orient,5.0,3
2013-05,Ian and Valeri Co.,5.0,1
2013-05,Beadaholique,5.0,5
2013-05,Suncloud,5.0,2
2013-05,Yang Jewelry,5.0,1
2013-05,Shop123go-Tote Bag,5.0,3
2013-05,Zad Jewelry,5.0,1
2013-05,KS,5.0,1
2013-05,Private Island,5.0,1
2013-05,Zenana Outfitters,5.0,2
2013-05,The Sak,5.0,1
2013-05,Brookstone,5.0,1
2013-05,Bioworld,5.0,2
2013-05,Fruit of the Loom,5.0,1
2013-05,MLC Eyewear,5.0,1
2013-05,Sneaker Balls,5.0,1
2013-05,OGIO,5.0,2
2013-05,Wordlock,5.0,1
2013-05,Plaza Astoria,5.0,1
2013-05,Citizen,4.88,8
2013-05,Generic,4.86,7
2013-05,Anne Klein,4.83,6
2013-05,Dickies,4.83,6
2013-05,Dabung,4.82,11
2013-05,JanSport,4.8,5
2013-05,Samsonite,4.8,5
2013-05,Nippies by Bristols Six,4.8,5
2013-05,Columbia,4.8,5
2013-05,SODIAL(TM),4.75,4
2013-05,Michael Kors,4.75,8
2013-05,Connoisseurs,4.75,4
2013-05,Hello Kitty,4.71,7
2013-05,SE,4.71,14
2013-05,elope,4.67,3
2013-05,H2W,4.67,3
2013-05,niceeshop(TM),4.67,3
2013-05,Superfeet,4.67,9
2013-05,Kiwi,4.67,3
2013-05,Roma Leathers,4.67,3
2013-05,Bulova,4.67,3
2013-05,Urban Boundaries Eyewear,4.67,3
2013-05,Port Authority,4.67,3
2013-05,Croakies,4.67,3
2013-05,Nautica,4.67,3
2013-05,Unknown,4.64,25
2013-05,Lewis N. Clark,4.63,8
2013-05,Maidenform,4.63,8
2013-05,Jewelry King,4.6,5
2013-05,"US Acrylic, LLC",4.6,5
2013-05,Under Armour,4.56,9
2013-05,Carhartt,4.56,16
2013-05,Buxton,4.55,11
2013-05,Spec.-Ops. Brand,4.5,2
2013-05,Shagwear,4.5,2
2013-05,Urparcel,4.5,2
2013-05,Rhode Island Novelty,4.5,6
2013-05,US TOY,4.5,2
2013-05,Bare Escentuals,4.5,2
2013-05,ComeOnBuying,4.5,2
2013-05,San Diego Hat Company,4.5,2
2013-05,Zensah,4.5,2
2013-05,TrendsBlue,4.5,2
2013-05,BestDealUSA,4.5,4
2013-05,Hee Grand,4.5,2
2013-05,SEGG,4.5,2
2013-05,Disguise Costumes,4.5,2
2013-05,SODIAL,4.5,8
2013-05,PUMA,4.5,2
2013-05,GIKA PRODUCTS,4.5,2
2013-05,Move&amp;Moving,4.5,2
2013-05,Sanuk,4.5,2
2013-05,Shirley of Hollywood,4.5,2
2013-05,BellyLady,4.5,4
2013-05,Demdaco,4.5,2
2013-05,Marshal,4.5,2
2013-05,Sakkas,4.5,2
2013-05,Franco,4.5,2
2013-05,IDS,4.5,2
2013-05,Finished Chains by Joyful Creations,4.5,2
2013-05,Ever Moda,4.5,2
2013-05,Scala,4.5,2
2013-05,Alex and Ani,4.45,11
2013-05,Gold Toe,4.43,7
2013-05,Sloggers,4.43,21
2013-05,XOXO,4.4,15
2013-05,Dreamgirl,4.4,5
2013-05,Arm2teeth,4.38,13
2013-05,Dockers,4.38,8
2013-05,Ray-Ban,4.36,14
2013-05,Timex,4.36,44
2013-05,Casio,4.34,73
2013-05,Luvable Friends,4.33,3
2013-05,UGG,4.33,6
2013-05,Hanes,4.33,12
2013-05,CTM,4.33,3
2013-05,Rockland,4.33,9
2013-05,American Tourister,4.33,3
2013-05,Seiko,4.33,12
2013-05,Plastics Made in U.S.A.,4.33,3
2013-05,Maxchic,4.33,3
2013-05,WAWO,4.33,3
2013-05,Travelon,4.33,18
2013-05,Not Mapped,4.27,7676
2013-05,Allegra K,4.27,11
2013-05,Rothco,4.26,19
2013-05,MapofBeauty,4.25,4
2013-05,JewelrieShop,4.25,8
2013-05,adidas,4.25,4
2013-05,Eagle Creek,4.25,4
2013-05,uxcell,4.25,4
2013-05,Levi&#39;s,4.25,4
2013-05,GGI INTERNATIONAL,4.2,5
2013-05,BlueTop,4.2,5
2013-05,Kenneth Cole REACTION,4.2,5
2013-05,Darice,4.2,5
2013-05,boxed-gifts,4.17,6
2013-05,Tommy Hilfiger,4.17,6
2013-05,Thule,4.17,6
2013-05,Rubie&#39;s Costume Co,4.11,9
2013-05,Baggallini,4.09,11
2013-05,Leg Avenue,4.04,25
2013-05,Geneva,4.03,32
2013-05,FASH Limited,4.0,5
2013-05,ModernManBags,4.0,1
2013-05,VANIUX,4.0,1
2013-05,Swiss Legend,4.0,1
2013-05,Conair,4.0,1
2013-05,Braza,4.0,3
2013-05,Blue Q,4.0,1
2013-05,Century Novelty,4.0,1
2013-05,Clothes Effect,4.0,3
2013-05,Armitron Sport,4.0,1
2013-05,Wally Bags,4.0,1
2013-05,Johnson S C Inc,4.0,1
2013-05,ELLAZHU,4.0,1
2013-05,Wigwam,4.0,1
2013-05,Alivila.Y Fashion Lingerie,4.0,1
2013-05,Speidel,4.0,1
2013-05,BOOB-EEZ,4.0,1
2013-05,Elegant Moments,4.0,2
2013-05,Ear Mitts; EarMitts,4.0,2
2013-05,Yesurpries,4.0,1
2013-05,Mundi,4.0,2
2013-05,AQY,4.0,3
2013-05,Spicy Spot,4.0,1
2013-05,Private Label,4.0,4
2013-05,Mud Pie,4.0,1
2013-05,Scotchgard,4.0,8
2013-05,Come 2 Buy,4.0,1
2013-05,TYR,4.0,3
2013-05,Allen Edmonds,4.0,1
2013-05,MyEyeglassCase,4.0,1
2013-05,Rainkist Umbrellas,4.0,2
2013-05,Jacob Alexander,4.0,3
2013-05,Coobie,4.0,1
2013-05,Kirkland Signature,4.0,1
2013-05,Embassy,4.0,4
2013-05,iBeauty,4.0,1
2013-05,Symphony Designs,4.0,3
2013-05,Triple Crown,4.0,1
2013-05,Foot Traffic,4.0,4
2013-05,Everest,4.0,6
2013-05,AMPM24,4.0,1
2013-05,BrazaBra,4.0,4
2013-05,Alkaline,4.0,1
2013-05,SBR Designs,4.0,1
2013-05,Rabbit Rachel,4.0,1
2013-05,DMM,4.0,3
2013-05,Firefly,4.0,1
2013-05,Lauren Madison,4.0,2
2013-05,Forum Novelties,4.0,2
2013-05,Foot Petals,4.0,1
2013-05,OTC,4.0,1
2013-05,Fox,4.0,1
2013-05,Shop123go-Sporty/Travel,4.0,3
2013-05,Master Lock,4.0,1
2013-05,Invicta,4.0,33
2013-05,Daron,4.0,2
2013-05,Beverly Hills Country Club,4.0,1
2013-05,Pretty Necklace,4.0,1
2013-05,King Jewelry,4.0,3
2013-05,econscious,4.0,1
2013-05,"ProSource Discounts, Inc.",4.0,1
2013-05,Fun Daisy Jewelry,4.0,1
2013-05,Pacsafe,4.0,11
2013-05,"Peter Alan, Inc - Costume Mates",4.0,1
2013-05,Belly Dancing Skirts,4.0,1
2013-05,American Flyer,4.0,1
2013-05,Tosca,4.0,3
2013-05,Envirosax,4.0,1
2013-05,SilverBin,3.82,11
2013-05,World Pride,3.79,14
2013-05,imixlot,3.75,4
2013-05,Flying Fisherman,3.67,3
2013-05,Oakley,3.67,3
2013-05,It&#39;s You Babe,3.67,3
2013-05,Amour,3.67,12
2013-05,Sock It To Me,3.67,9
2013-05,Fun Express,3.67,3
2013-05,Olympia,3.67,3
2013-05,Luxury Divas,3.64,11
2013-05,MG,3.6,5
2013-05,Champion,3.6,10
2013-05,Kuldip,3.6,5
2013-05,Totes,3.57,7
2013-05,Online-Welcome,3.5,2
2013-05,FindingKing,3.5,6
2013-05,Angelina Hosiery,3.5,2
2013-05,EVS Sports,3.5,2
2013-05,Propper,3.5,2
2013-05,Traveler&#39;s Choice,3.5,4
2013-05,ASICS,3.5,2
2013-05,KINGMAN.INC,3.5,2
2013-05,Stuhrling Original,3.5,2
2013-05,Angelina,3.5,4
2013-05,Ovalbuy,3.33,3
2013-05,Hunnt,3.33,3
2013-05,NYfashion101,3.25,4
2013-05,Invisibelt,3.25,4
2013-05,Bling Jewelry,3.1,10
2013-05,Shop123go-Neck Wallet,3.0,1
2013-05,Isabelt,3.0,3
2013-05,sourcingmap,3.0,1
2013-05,The Natural,3.0,1
2013-05,PURE STYLE Girlfriends,3.0,1
2013-05,Thorlo,3.0,1
2013-05,Original Looks,3.0,1
2013-05,UnCommon Artistry,3.0,1
2013-05,Majestic International,3.0,1
2013-05,Timex Watch Bands,3.0,1
2013-05,Bravo-Fit,3.0,1
2013-05,Bella,3.0,1
2013-05,ForeverScarf,3.0,1
2013-05,Astra Depot,3.0,1
2013-05,Style,3.0,1
2013-05,Vega,3.0,1
2013-05,Dearfoams,3.0,3
2013-05,UniformTux,3.0,1
2013-05,biwin-novelty,3.0,2
2013-05,Authentic Pigment,3.0,1
2013-05,Hero&#39;s Pride,3.0,1
2013-05,cool2day,3.0,1
2013-05,PAYLAK,3.0,1
2013-05,JapanBargain,3.0,2
2013-05,Cocoons,3.0,1
2013-05,Piercing Pros,3.0,1
2013-05,Nicky&#39;s Gift,3.0,1
2013-05,ShoppeWatch,3.0,1
2013-05,Balanzza,3.0,1
2013-05,Peacock Jewelry,3.0,1
2013-05,Competition,3.0,1
2013-05,Angel,3.0,1
2013-05,brandsonSale,3.0,1
2013-05,Pedag,3.0,1
2013-05,Feetures!,3.0,2
2013-05,J.L. Childress,3.0,4
2013-05,leegoal,3.0,1
2013-05,Headsweats,2.67,3
2013-05,niceEshop,2.6,5
2013-05,Meltonian,2.5,2
2013-05,Hot Buckles,2.33,3
2013-05,Liberty Bags,2.25,4
2013-05,Monkey Business Sports,2.0,1
2013-05,Explorer,2.0,1
2013-05,beautyshow,2.0,1
2013-05,Native,2.0,1
2013-05,Newport Blvd,2.0,1
2013-05,Kenneth Cole New York,2.0,2
2013-05,Bags for Less,2.0,1
2013-05,HTS,2.0,1
2013-05,Schylling,2.0,1
2013-05,FootMatters,2.0,1
2013-05,180s,2.0,1
2013-05,i play.,2.0,2
2013-05,Bonamart,1.67,3
2013-05,HJS,1.0,1
2013-05,Beads Hunter,1.0,1
2013-05,Everlast,1.0,1
2013-05,California Costumes,1.0,1
2013-05,Sexy You Can Do,1.0,2
2013-05,Level 33,1.0,1
2013-05,Stephen Joseph,1.0,1
2013-05,NECA,1.0,1
2013-05,Colorful-store,1.0,1
2013-05,Babalu,1.0,1
2013-04,Red Jays Co.,5.0,1
2013-04,Coobie,5.0,3
2013-04,Nautica,5.0,2
2013-04,Demdaco,5.0,2
2013-04,Orient,5.0,2
2013-04,US Acrylic,5.0,1
2013-04,DARQUE,5.0,1
2013-04,FitFlop,5.0,2
2013-04,Newport Blvd,5.0,1
2013-04,Keen,5.0,1
2013-04,OTC,5.0,2
2013-04,Embassy,5.0,1
2013-04,Coaster Home Furnishings,5.0,1
2013-04,Level 33,5.0,1
2013-04,TYR,5.0,1
2013-04,adidas,5.0,1
2013-04,Laura Milnor Iverson,5.0,1
2013-04,Plastics Made in U.S.A.,5.0,1
2013-04,GREEN SPROUTS,5.0,1
2013-04,Hello Kitty,5.0,2
2013-04,Symphony Designs,5.0,4
2013-04,Browning Hosiery,5.0,1
2013-04,FMD,5.0,1
2013-04,Ninimour,5.0,1
2013-04,VH Apparel - Grippem,5.0,2
2013-04,HTS,5.0,1
2013-04,Sock It To Me,5.0,5
2013-04,Port Authority,5.0,2
2013-04,Manhattan Portage,5.0,1
2013-04,Pro Force,5.0,1
2013-04,beltiscool,5.0,1
2013-04,Coquette,5.0,1
2013-04,VAS First Response,5.0,1
2013-04,Everlast,5.0,1
2013-04,McKleinUSA,5.0,1
2013-04,Passport,5.0,1
2013-04,AM Landen,5.0,1
2013-04,Alivila.Y Fashion Lingerie,5.0,1
2013-04,NEFF,5.0,1
2013-04,Star,5.0,1
2013-04,Sabrina Silver,5.0,2
2013-04,No Brand,5.0,2
2013-04,Sesame Street,5.0,1
2013-04,Shop123go-Tote Bag,5.0,1
2013-04,VOS,5.0,1
2013-04,Everest,5.0,1
2013-04,Gilbin,5.0,1
2013-04,VooDoo Tactical,5.0,2
2013-04,Mundi,5.0,5
2013-04,Dona Michi,5.0,1
2013-04,bwm95,5.0,1
2013-04,Ultrasonic,5.0,1
2013-04,Marshall,5.0,1
2013-04,DUMAN,5.0,2
2013-04,Hanky Panky,5.0,1
2013-04,FineBrandShop,5.0,1
2013-04,BeWild,5.0,1
2013-04,US TOY GROUP LLC,5.0,1
2013-04,Zensah,5.0,1
2013-04,Shirley of Hollywood,5.0,1
2013-04,ATHALON,5.0,1
2013-04,Conair,5.0,1
2013-04,Allen Edmonds,5.0,1
2013-04,Kipling,5.0,2
2013-04,The Vatican Library Collection,5.0,1
2013-04,Woodlore,5.0,1
2013-04,Ivory Falcon,5.0,2
2013-04,Optic Nerve,5.0,1
2013-04,J. Furmani,5.0,1
2013-04,Seasonwind,5.0,1
2013-04,VANIUX,5.0,1
2013-04,Sara Lee,5.0,1
2013-04,Locs,5.0,1
2013-04,Urparcel,5.0,3
2013-04,W. J. Hagerty,5.0,2
2013-04,Victorinox,5.0,2
2013-04,Joy Baby,5.0,1
2013-04,HOBO,5.0,2
2013-04,Enchantmints,5.0,1
2013-04,Caddy Bay Collection,5.0,1
2013-04,sourcingmap,5.0,2
2013-04,Coool,5.0,1
2013-04,AMC,5.0,3
2013-04,Army Universe,5.0,2
2013-04,Jewlery Organiser,5.0,1
2013-04,Kiwi,5.0,6
2013-04,iSonic,5.0,1
2013-04,Alex and Ani,5.0,3
2013-04,GirlPROPS,5.0,1
2013-04,DMM,5.0,1
2013-04,Kuldip,5.0,1
2013-04,Latico,5.0,1
2013-04,Timbuk2,5.0,1
2013-04,ISC,5.0,1
2013-04,Dangerous Threads,5.0,1
2013-04,Soho Girls,5.0,1
2013-04,Bobster Eyewear,5.0,1
2013-04,MICHAEL Michael Kors,5.0,2
2013-04,Archie McPhee - Accoutrements,5.0,1
2013-04,Elegant Moments,5.0,2
2013-04,Nippies by Bristols Six,5.0,1
2013-04,BellyLady,5.0,1
2013-04,Dopp,5.0,1
2013-04,ECCO,5.0,1
2013-04,Travelpro,5.0,1
2013-04,Dynarex,5.0,1
2013-04,Hee Grand,5.0,1
2013-04,Shop123go-Neck Wallet,5.0,1
2013-04,Funky Lil monkey,5.0,2
2013-04,SWT,5.0,1
2013-04,Delsey Luggage,5.0,1
2013-04,Neewer,5.0,1
2013-04,Zenana,5.0,1
2013-04,Clothes Effect,5.0,1
2013-04,Spec.-Ops. Brand,5.0,1
2013-04,AmeriBag,5.0,1
2013-04,Minnetonka,5.0,1
2013-04,Ricardo Beverly Hills,5.0,1
2013-04,Diamond Select,5.0,1
2013-04,Meltonian,5.0,1
2013-04,Ovalbuy,5.0,4
2013-04,humangear,5.0,1
2013-04,eyewear,5.0,1
2013-04,outlet,5.0,1
2013-04,Dritz,5.0,1
2013-04,Four Seasons,5.0,3
2013-04,Dr. Scholl&#39;s,5.0,1
2013-04,Islandoffer,5.0,2
2013-04,Tosca,5.0,2
2013-04,Authentic stud earrings,5.0,2
2013-04,"ProSource Discounts, Inc.",5.0,1
2013-04,Come 2 Buy,5.0,1
2013-04,Stabilicers,5.0,1
2013-04,Armitron,5.0,3
2013-04,GMP,5.0,1
2013-04,Armitron Sport,5.0,3
2013-04,Select Jewelry Displays,5.0,1
2013-04,MaxxDry,5.0,1
2013-04,Belle Donne,5.0,1
2013-04,Rainbow of California,5.0,1
2013-04,Dansko,5.0,1
2013-04,Melissa &amp; Doug,5.0,2
2013-04,Bungalow,5.0,1
2013-04,Wholesale LOCS DG XLOOP CHOPPERS,5.0,1
2013-04,CHIC&amp;COZY Fur Panda,5.0,1
2013-04,hypoallergenic earrings,5.0,1
2013-04,cool2day,5.0,1
2013-04,Household Essentials,5.0,1
2013-04,Nickelodeon,5.0,1
2013-04,Columbia,5.0,1
2013-04,Nature&#39;s Alchemy,5.0,1
2013-04,HUE,5.0,1
2013-04,Piercing Pros,5.0,1
2013-04,Chef Works,5.0,2
2013-04,The Natural,5.0,1
2013-04,Sugarlips,5.0,2
2013-04,Nufoot,5.0,2
2013-04,Mele,5.0,3
2013-04,GUESS,5.0,1
2013-04,Riot Threads,5.0,1
2013-04,AMPM24,5.0,1
2013-04,EVI,5.0,1
2013-04,Lock Laces,5.0,3
2013-04,Babalu,5.0,1
2013-04,Perry,5.0,1
2013-04,Tapp Collections,5.0,1
2013-04,Masterpiece Studios,5.0,1
2013-04,The Sak,5.0,1
2013-04,Picnic Time,5.0,1
2013-04,Rogue,5.0,1
2013-04,Dial,5.0,1
2013-04,Propper,5.0,1
2013-04,BodyZone Apparel,5.0,1
2013-04,SEXY SPARKLES,5.0,1
2013-04,Tromic,5.0,1
2013-04,Eli Fashion,5.0,1
2013-04,Toto,5.0,1
2013-04,niceEshop,5.0,1
2013-04,Star Wars,5.0,1
2013-04,Turtle Fur,5.0,1
2013-04,beautyshow,5.0,1
2013-04,X-Loop,5.0,2
2013-04,InterDesign,5.0,2
2013-04,DC Comics,5.0,1
2013-04,Zad Jewelry,5.0,2
2013-04,Knocker,5.0,1
2013-04,Gem Avenue,5.0,1
2013-04,Shoegoo,5.0,1
2013-04,Voguestrap,5.0,1
2013-04,Ozone,5.0,1
2013-04,Chasburg,5.0,1
2013-04,brandbuy,5.0,1
2013-04,Vidal Sassoon,5.0,1
2013-04,Fiebing Company Inc,5.0,3
2013-04,Shagwear,5.0,3
2013-04,DryGuy,5.0,2
2013-04,Tieguys,5.0,3
2013-04,The Orb Factory,5.0,2
2013-04,Sloggers,4.89,19
2013-04,Dockers,4.88,8
2013-04,FindingKing,4.86,7
2013-04,CTM,4.8,10
2013-04,Rockland,4.8,5
2013-04,Pacsafe,4.78,9
2013-04,Bioworld,4.75,4
2013-04,TrendsBlue,4.75,4
2013-04,Dreamgirl,4.75,4
2013-04,Fossil,4.75,4
2013-04,1928 Jewelry,4.75,4
2013-04,Citizen,4.71,7
2013-04,Luvable Friends,4.71,7
2013-04,Carhartt,4.68,19
